COUNTRY,WB COUNTRY CODE,YEAR,WB REGION,WB INCOME GROUP,DEPOSIT MONEY BANK ASSETS to (DEPOSIT MONEY + CENTRAL) BANK ASSETS (%),LIQUID LIABILITIES to GDP (%),CENTRAL BANK ASSETS to GDP (%),DEPOSIT MONEY BANK ASSETS to GDP (%),OTHER FINANCIAL INSTITUTIONS ASSETS to GDP (%),PRIVATE CREDIT BY DEPOSIT MONEY BANKS to GDP (%),PRIVATE CREDIT BY DEPOSIT MONEY BANKS AND OTHER FINANCIAL INSTITUTIONS to GDP (%),BANK DEPOSITS to GDP (%),FINANCIAL SYSTEM DEPOSITS to GDP (%),BANK CREDIT to BANK DEPOSITS (%),LIQUID LIABILITIES (IN MIL. 2010 USD),BANK OVERHEAD COSTS to TOTAL ASSETS (%),NET INTEREST MARGIN (%),BANK CONCENTRATION (%),BANK ROA,BANK ROE,BANK COST to INCOME RATIO (%),BANK Z-SCORE,LIFE INSURANCE PREMIUM VOLUME to GDP (%),NON-LIFE INSURANCE PREMIUM VOLUME to GDP (%),STOCK MARKET CAPITALIZATION to GDP (%),STOCK MARKET TOTAL VALUE TRADED to GDP (%),STOCK MARKET TURNOVER RATIO (%),NO. OF LISTED COMPANIES PER 10K POPULATION,PRIVATE BOND MARKET CAPITALIZATION to GDP (%),PUBLIC BOND MARKET CAPITALIZATION to GDP (%),INTERNATIONAL DEBT ISSUES to GDP (%),LOANS FROM NON-RESIDENT BANKS (NET) to GDP (%),LOANS FROM NON-RESIDENT BANKS (AMT OUTSTANDING) to GDP (%),OFFSHORE BANK DEPOSITS to DOMESTIC BANK DEPOSITS (%),REMITTANCE INFLOWS to GDP (%)
Thailand,THA,2002,East Asia & Pacific,Upper middle income,97.72219,105.2917,2.509478,107.6611,,91.77128,91.77128,97.4379,97.4379,94.18437,173260.5,1.773113,2.166119,48.64865,0.2434212,4.186431,60.81871,3.358475,2.119345,1.090411,30.84508,27.37609,99.65044,621.2044,12.25446,21.44253,7.562503,-0.2650765,7.603079,2.73957,1.02754
Thailand,THA,2003,East Asia & Pacific,Upper middle income,98.09098,104.8015,2.089351,107.3566,,91.63606,91.63606,96.77715,96.77715,94.68771,211057.4,1.887362,2.453424,49.23352,0.7846284,11.5592,53.65854,4.426306,2.249205,1.134608,54.55943,48.37746,125.8369,649.1105,13.6681,20.36004,6.023771,-0.3020738,6.05264,2.523531,1.055518
Thailand,THA,2004,East Asia & Pacific,Upper middle income,98.30556,104.4733,1.822855,105.7561,,90.9716,90.9716,96.43272,96.43272,94.33686,218070.4,1.83281,2.826607,47.17166,1.321609,17.05244,50,5.018985,2.287651,1.144524,69.44581,65.47687,97.39168,712.3592,14.16368,21.09624,5.345577,0.1330283,5.382443,2.517876,0.9380673
Thailand,THA,2005,East Asia & Pacific,Upper middle income,98.5447,100.7527,1.543178,104.4953,,91.15588,91.15588,92.90319,92.90319,98.11922,211970,1.83604,3.033515,44.19565,1.343468,15.94915,49.81293,5.456576,2.307922,1.098344,63.75676,55.35027,74.41386,770.4515,22.11577,19.82005,5.434453,0.1209602,5.536701,2.810392,0.6269963
Thailand,THA,2006,East Asia & Pacific,Upper middle income,98.48375,96.99849,1.533405,99.59787,,87.79906,87.79906,89.59676,89.59676,97.99356,251242,2.34668,3.542667,44.8106,0.77051,8.817747,54.3257,5.072882,2.168427,1.118673,61.8282,43.79512,70.75351,787.0841,31.45804,21.92546,5.042024,-0.0946976,5.0794,2.625216,0.6012667
Thailand,THA,2007,East Asia & Pacific,Upper middle income,97.94386,91.71683,1.98972,94.77984,31.47659,84.13469,94.03114,85.67725,85.67725,98.19956,257760.7,2.379795,3.562407,45.92338,0.174848,1.93695,54.84481,5.113672,2.322798,1.070161,66.5316,41.62084,64.45132,790.2443,44.67739,23.54411,3.529691,-0.1228405,3.590897,2.838664,0.6217515
Thailand,THA,2008,East Asia & Pacific,Upper middle income,97.39697,92.39371,2.603777,97.42461,30.42684,87.07388,106.1538,87.50527,87.50527,99.50701,269134,2.126471,3.495173,44.55691,0.916433,9.725571,51.4362,5.59094,2.415636,1.04757,54.61069,39.57642,66.64989,789.106,38.23465,19.73025,3.183887,-0.1455129,3.083226,2.408466,0.6515169
Thailand,THA,2009,East Asia & Pacific,Upper middle income,97.15193,92.45433,2.964276,101.1161,30.19861,89.7908,108.2958,91.72868,91.72868,97.88737,266019,2.12826,3.238101,46.31858,0.9950118,10.14638,52.46511,5.95847,2.812608,1.135514,49.27131,40.95176,91.22435,800.0977,46.64725,24.89873,2.750296,-0.1008129,2.780518,2.539773,1.351744
Thailand,THA,2010,East Asia & Pacific,Upper middle income,97.20676,84.5219,2.808484,97.73752,32.82878,86.17926,107.098,87.95,87.95,97.98665,312826.5,2.122169,3.243788,47.13723,1.197879,11.62115,50.90712,6.271507,2.698788,1.054303,69.0247,52.83414,94.47193,805.1191,50.51645,25.08228,2.692835,0.3166181,2.716759,2.499318,1.299647
Thailand,THA,2011,East Asia & Pacific,Upper middle income,97.60622,89.05165,2.615789,106.6588,39.06945,94.9996,121.834,92.91805,92.91805,102.2402,321701.2,1.826442,2.884993,46.14161,1.145262,10.7507,47.77986,6.423101,2.86793,1.107971,76.02162,60.91705,76.36371,807.1876,51.29111,22.22186,2.732202,0.1043637,2.749052,2.855546,1.417302
Thailand,THA,2012,East Asia & Pacific,Upper middle income,98.00761,95.99301,2.312787,113.7685,41.56863,101.7197,130.6183,100.795,100.795,100.9173,397102.5,1.836859,2.934143,47.16,1.270036,11.74646,46.67453,6.488654,3.118879,1.283944,82.34468,56.87132,72.96116,822.5726,47.29461,25.04247,4.094552,0.5352677,4.1443,3.012685,1.422884
Thailand,THA,2013,East Asia & Pacific,Upper middle income,98.32529,104.2247,2.052295,120.4941,43.17425,107.95,137.9997,110.3359,110.3359,97.83765,397074.7,1.645299,2.799657,47.19205,1.369036,12.32915,42.50073,6.853371,3.374969,1.388094,89.20954,70.35002,93.31539,857.0024,40.49341,24.62159,4.351142,0.1748612,4.381761,3.586714,1.566583
Thailand,THA,2014,East Asia & Pacific,Upper middle income,98.58554,107.4321,1.799467,125.4199,45.43531,112.3967,143.4835,114.4049,114.4049,98.2446,405727.9,1.731314,2.949733,49.20258,1.395178,12.13557,44.04488,6.979772,3.734054,1.357843,94.77401,79.4623,80.46584,895.6917,45.16864,25.91439,5.170038,-0.0245496,5.140431,4.613898,1.601645
Thailand,THA,2015,East Asia & Pacific,Upper middle income,98.62646,118.9748,1.952319,140.186,52.96174,113.3146,160.1219,126.4536,126.4536,98.68395,391103.4,1.716803,2.71669,44.97616,1.134972,9.528296,44.02459,7.171654,3.858368,1.322514,94.38187,70.56914,71.63465,929.9346,42.29074,27.1524,4.847347,-0.1136318,4.823123,3.088351,1.468911
Thailand,THA,2016,East Asia & Pacific,Upper middle income,98.47755,122.5307,2.206342,142.7148,56.02043,112.8138,164.1839,128.8395,128.8395,98.99746,405590.8,1.751011,2.93808,44.37426,1.156788,9.281957,43.76079,7.443041,3.930163,1.223007,93.61769,71.39885,84.1889,951.1198,46.849,27.51921,4.876108,-0.1188303,4.888775,3.536987,1.520548
Thailand,THA,2017,East Asia & Pacific,Upper middle income,98.26573,120.8993,2.452501,138.9618,56.79122,,160.6789,126.1228,126.1228,98.92026,459678.8,2.019595,3.494613,44.27232,1.253439,9.565695,43.66089,7.888482,3.914262,1.187013,109.5416,74.31395,68.08058,994.0781,47.39664,29.6827,4.576776,-0.4001972,4.599632,3.909872,1.476053
Vietnam,VNM,1992,East Asia & Pacific,Lower middle income,76.52645,22.50753,4.642538,15.1352,,13.65691,13.65691,3.592988,3.592988,380.099,3637.163,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,1993,East Asia & Pacific,Lower middle income,74.48595,18.90594,5.083483,14.84076,,13.64598,13.64598,3.125396,3.125396,436.616,3903.781,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,1995,East Asia & Pacific,Lower middle income,90.58244,19.1079,2.070699,19.91692,,18.05144,18.05144,2.93107,2.93107,615.8651,5805.631,,,,,,,,,0.2930133,,,,,,,,,4.427048,15.95942,
Vietnam,VNM,1996,East Asia & Pacific,Lower middle income,88.72831,18.71211,2.341741,18.43368,,17.23599,17.23599,3.155151,3.155151,546.2811,6983.408,1.627097,2.57433,83.98645,1.54156,26.00722,44.02193,11.9872,0.000365,0.3555902,,,,,,,,,5.803515,10.79719,
Vietnam,VNM,1997,East Asia & Pacific,Lower middle income,87.78516,20.20445,2.626235,18.87414,,17.99737,17.99737,3.957953,3.957953,454.714,7803.211,1.524602,1.382242,84.50824,0.6217127,10.46196,64.08441,10.75838,0.0052526,0.3226827,,,,,,,,,6.061012,10.35332,
Vietnam,VNM,1998,East Asia & Pacific,Lower middle income,87.51736,22.05562,2.864401,20.08267,,18.85597,18.85597,4.595921,4.595921,410.2762,8414.007,1.166233,1.677034,84.61529,0.5518347,8.93233,51.02344,11.13246,0.0055495,0.3585508,,,,,,,1.937517,,1.995619,24.62952,
Vietnam,VNM,1999,East Asia & Pacific,Lower middle income,89.46593,30.13714,3.002927,25.50388,,23.99113,23.99113,5.868484,5.868484,408.813,13504.92,1.022798,1.532265,84.91499,0.5146626,8.591335,52.75452,10.12572,0.1195103,0.2908966,,,,,,,1.916799,,1.893064,6.831835,
Vietnam,VNM,2000,East Asia & Pacific,Lower middle income,92.48148,38.71595,2.601552,32.00035,,30.34945,30.34945,7.44919,7.44919,407.4194,17096.86,1.073041,1.771144,84.53559,0.4509124,8.622651,49.25746,8.547739,0.2925323,0.3399136,,,,,,,1.74374,,1.741919,5.899832,4.298658
Vietnam,VNM,2001,East Asia & Pacific,Lower middle income,93.76561,46.24248,2.494541,37.51804,,35.60736,35.60736,8.764093,8.764093,406.2869,20627.78,1.836689,3.270872,84.84744,-0.0539429,7.778336,48.92876,8.231178,0.5788553,0.3852202,,,,,,,1.647596,,1.661302,5.096766,3.365438
Vietnam,VNM,2002,East Asia & Pacific,Lower middle income,94.20519,50.29875,2.588439,42.07983,,39.4745,39.4745,9.136355,9.136355,432.0596,22350.84,1.534006,2.631932,82.86565,-0.2402577,7.885948,49.30803,10.78675,0.8670689,0.4813754,,,,,,,2.941581,1.42596,2.974552,6.430304,5.047897
Vietnam,VNM,2003,East Asia & Pacific,Lower middle income,95.01359,54.17181,2.488137,47.41021,,43.18931,43.18931,9.614273,9.614273,449.2207,28736.29,1.678069,2.958047,81.76545,0.0995362,2.310744,48.99089,7.230919,1.050148,0.5371846,,,,27.34026,,,2.612756,,2.637001,7.520998,5.309397
Vietnam,VNM,2004,East Asia & Pacific,Lower middle income,95.63919,61.94458,2.566075,56.2779,,50.74209,50.74209,11.01017,11.01017,460.8654,36168.71,1.779515,3.304997,77.87604,0.4460289,9.930193,49.1747,8.175892,1.077907,0.5695405,0.4085959,0.0790225,31.06776,31.92675,,,2.236132,,2.295948,6.817701,5.084986
Vietnam,VNM,2005,East Asia & Pacific,Lower middle income,96.59254,63.01442,2.111773,59.86333,,53.57291,53.57291,11.01163,11.01163,486.5122,45383.62,1.740092,3.792052,73.3314,0.9642994,20.47057,40.69056,9.333301,0.8895213,0.5085953,0.6136936,0.1309712,24.84327,40.05238,,,2.977003,1.301332,3.067673,5.782843,5.465594
Vietnam,VNM,2006,East Asia & Pacific,Lower middle income,97.329,70.55867,1.822384,66.40611,,59.07448,59.07448,11.58224,11.58224,510.0436,56897.85,1.720333,3.579639,65.66668,1.077319,19.57405,41.76508,11.50855,0.7989855,0.5085906,7.055302,0.8563552,22.84867,122.4325,,,2.56579,,2.624614,6.608279,5.725335
Vietnam,VNM,2007,East Asia & Pacific,Lower middle income,98.22314,83.00948,1.400363,77.41087,,69.7344,69.7344,13.76099,13.76099,506.7542,81207.91,1.709726,3.387599,52.65104,1.513537,21.49086,39.39394,14.91144,0.7608142,0.5740273,18.04605,8.370618,90.07184,143.6739,,,2.312045,,2.458198,6.477054,7.983008
Vietnam,VNM,2008,East Asia & Pacific,Lower middle income,99.03813,90.13483,0.8422905,86.72618,,78.25579,78.25579,13.55874,13.55874,577.1612,92948.48,1.929838,3.644042,52.65025,1.213987,15.00049,44.2762,15.64912,0.5480867,0.5748293,12.04244,9.886174,85.0387,382.6379,,,1.82012,,1.885397,5.178255,6.864702
Vietnam,VNM,2009,East Asia & Pacific,Lower middle income,97.582,94.39464,2.401155,96.90221,,88.31327,88.31327,12.89574,12.89574,684.8251,108085.6,1.815353,3.156414,44.44593,0.9912023,12.42833,50.30601,13.93644,0.626536,0.6458069,20.98486,19.81867,148.3776,510.9525,,,1.860335,0.0943266,1.918603,5.727295,5.67846
Vietnam,VNM,2010,East Asia & Pacific,Lower middle income,96.72742,101.0545,3.663116,108.2705,,99.98191,99.98191,12.95548,12.95548,771.7347,130905.8,1.792763,3.364593,38.94954,1.200236,15.47365,46.96753,14.67648,0.6382376,0.6742933,28.93934,26.36948,91.97196,720.7195,,,2.364652,,2.501472,5.805781,7.124882
Vietnam,VNM,2011,East Asia & Pacific,Lower middle income,97.62157,97.40126,2.601769,106.7883,,98.29527,98.29527,11.18467,11.18467,878.8394,129367.1,1.903069,3.993425,37.44181,1.085043,13.78765,45.47137,14.5181,0.5754783,0.6259727,22.93797,15.62652,37.06662,773.0257,,,2.034284,,2.141812,11.68234,6.345016
Vietnam,VNM,2012,East Asia & Pacific,Lower middle income,98.50886,95.92914,1.52521,100.7595,,91.17447,91.17447,10.77925,10.77925,845.8329,158362.8,1.927305,3.639379,40.3909,0.8241129,9.885096,51.00439,15.53561,0.5668528,0.5802015,19.92635,2.923732,13.34276,776.1478,,,1.813606,-0.3208831,1.869465,7.979814,6.417661
Vietnam,VNM,2013,East Asia & Pacific,Lower middle income,99.04483,106.9073,0.9971582,103.3992,,91.59919,91.59919,12.11357,12.11357,756.1698,187534.4,1.881899,3.102222,40.55388,0.6667492,7.576917,55.03037,15.38012,0.6508917,0.5399773,23.87976,7.953771,34.15356,747.0789,,,1.772503,0.1168074,1.817523,6.949808,6.424407
Vietnam,VNM,2014,East Asia & Pacific,Lower middle income,99.5442,117.8272,0.498125,108.787,,94.87529,94.87529,13.51439,13.51439,702.0317,220664.9,1.499931,2.531137,37.83551,0.6047077,7.01195,53.43316,14.5807,0.693973,0.5441701,26.25257,11.76717,61.09028,730.5271,,,2.200493,0.5397287,2.212082,6.021931,6.444522
Vietnam,VNM,2015,East Asia & Pacific,Lower middle income,99.08955,128.3431,1.084274,118.0076,,102.7514,102.7514,15.01339,15.01339,684.3984,244320.5,1.727357,2.931235,50.49805,0.5302368,6.748084,52.28272,14.66779,0.9127665,0.5796541,28.33545,13.64935,43.36706,738.0466,,,2.110299,,2.128429,7.00008,6.727347
Vietnam,VNM,2016,East Asia & Pacific,Lower middle income,99.04781,139.4405,1.253098,130.3489,,113.85,113.85,16.71677,16.71677,681.0526,278727.1,1.796002,2.985955,40.71964,0.671365,8.467425,51.63017,13.35595,1.121475,0.603923,31.91714,12.28755,41.23135,743.2822,,,1.275056,-0.0974297,1.304584,5.79585,6.82008
Vietnam,VNM,2017,East Asia & Pacific,Lower middle income,99.69412,145.3188,0.421668,137.4305,,120.7962,120.7962,17.86112,17.86112,676.3082,308186,2.06515,3.61838,25.8843,0.9738749,14.15191,47.3496,12.32677,1.339993,0.5893545,43.84204,15.74835,45.14904,769.5833,,,1.011876,,1.026455,5.351254,6.703016
